Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000039.sp07.txt
Asteroid_or_meteorite,asteroid
Number,39
Name,Laetitia
Prov_designation,
BDM_class,Sqw
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,6.02
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.7687248
Asteroid_sin_inclination,0.1703868
Asteroid_eccentricity,0.069788
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,13-Aug-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.745,1.18,0.0018,1.0
,0.7475,1.174,0.0018,1.0
,0.75,1.173,0.0018,1.0
,0.7525,1.1726,0.0018,1.0
,0.755,1.1706,0.002,1.0
,0.7725,1.1711,0.0042,1.0
,0.775,1.1559,0.0018,1.0
,0.7775,1.155,0.0018,1.0
,0.78,1.1561,0.0019,1.0
,0.7825,1.1449,0.0018,1.0
,0.785,1.153,0.0019,1.0
,0.7875,1.1554,0.0019,1.0
,0.79,1.1513,0.0019,1.0
,0.7925,1.1457,0.0019,1.0
,0.795,1.1378,0.0019,1.0
,0.7975,1.1518,0.002,1.0
,0.8,1.14,0.002,1.0
,0.8025,1.1335,0.002,1.0
,0.805,1.1369,0.002,1.0
,0.8075,1.1423,0.002,1.0
,0.81,1.1326,0.002,1.0
,0.8125,1.1179,0.0021,1.0
,0.815,1.1059,0.0021,1.0
,0.8175,1.1124,0.0022,1.0
,0.82,1.106,0.0019,7.0
,0.825,1.116,0.0017,8.0
,0.83,1.1166,0.0016,8.0
,0.835,1.1135,0.0016,8.0
,0.84,1.1108,0.0015,8.0
,0.845,1.1082,0.0017,8.0
,0.85,1.0971,0.0019,3.0
,0.855,1.105,0.0016,8.0
,0.86,1.1012,0.0016,8.0
,0.865,1.0969,0.0016,8.0
,0.87,1.0887,0.0016,8.0
,0.875,1.0871,0.0016,8.0
,0.88,1.0844,0.0016,8.0
,0.885,1.0825,0.0015,8.0
,0.89,1.083,0.0015,8.0
,0.895,1.0846,0.0015,8.0
,0.9,1.0849,0.0014,8.0
,0.905,1.0847,0.0014,8.0
,0.91,1.0838,0.0013,8.0
,0.915,1.0843,0.0014,8.0
,0.92,1.0818,0.0014,8.0
,0.925,1.0839,0.0017,8.0
,0.93,1.0836,0.0015,8.0
,0.935,1.0764,0.0014,8.0
,0.94,1.0755,0.0014,8.0
,0.945,1.0753,0.0014,8.0
,0.95,1.073,0.0013,8.0
,0.955,1.0767,0.0013,8.0
,0.96,1.0793,0.0013,8.0
,0.965,1.0793,0.0013,8.0
,0.97,1.0778,0.0012,8.0
,0.975,1.0799,0.0012,8.0
,0.98,1.0807,0.0012,8.0
,0.985,1.0815,0.0012,8.0
,0.99,1.0826,0.0012,8.0
,0.995,1.0818,0.0012,8.0
,1.0,1.0831,0.0011,8.0
,1.005,1.0834,0.0012,8.0
,1.01,1.0819,0.0011,8.0
,1.015,1.0833,0.0012,8.0
,1.02,1.0852,0.0011,8.0
,1.025,1.083,0.0011,8.0
,1.03,1.0842,0.0011,8.0
,1.035,1.085,0.0011,8.0
,1.04,1.0853,0.0011,8.0
,1.045,1.0857,0.0011,8.0
,1.05,1.09,0.0012,8.0
,1.055,1.0884,0.0012,8.0
,1.06,1.0872,0.0011,8.0
,1.065,1.0914,0.0011,8.0
,1.07,1.0954,0.0011,8.0
,1.075,1.0971,0.0011,8.0
,1.08,1.1027,0.0011,8.0
,1.085,1.1081,0.0011,8.0
,1.09,1.11,0.0011,8.0
,1.095,1.1143,0.0011,8.0
,1.1,1.1187,0.0011,8.0
,1.105,1.1285,0.0015,8.0
,1.11,1.1339,0.0015,8.0
,1.115,1.1407,0.0014,7.0
,1.12,1.1438,0.0016,8.0
,1.125,1.1483,0.0015,8.0
,1.13,1.1539,0.0014,8.0
,1.135,1.1608,0.0014,8.0
,1.14,1.1668,0.0015,8.0
,1.145,1.1687,0.0014,8.0
,1.15,1.1731,0.0013,8.0
,1.155,1.179,0.0014,8.0
,1.16,1.1835,0.0013,8.0
,1.165,1.1863,0.0012,8.0
,1.17,1.1901,0.0012,8.0
,1.175,1.1949,0.0012,8.0
,1.18,1.1992,0.0011,8.0
,1.185,1.2038,0.0012,8.0
,1.19,1.2053,0.0012,8.0
,1.195,1.2087,0.0011,8.0
,1.2,1.2109,0.0011,8.0
,1.205,1.2165,0.0011,8.0
,1.21,1.2159,0.0011,8.0
,1.215,1.2184,0.0011,8.0
,1.22,1.2224,0.0011,8.0
,1.225,1.2252,0.0011,8.0
,1.23,1.23,0.0011,8.0
,1.235,1.2304,0.0011,8.0
,1.24,1.2355,0.0012,8.0
,1.245,1.2391,0.0012,8.0
,1.25,1.2431,0.0012,8.0
,1.255,1.25,0.0012,8.0
,1.26,1.2515,0.0012,8.0
,1.265,1.2546,0.0013,8.0
,1.27,1.2558,0.0013,8.0
,1.275,1.2628,0.0013,8.0
,1.28,1.2638,0.0014,8.0
,1.285,1.2684,0.0012,8.0
,1.29,1.2759,0.0014,8.0
,1.295,1.281,0.0014,8.0
,1.3,1.2805,0.0014,8.0
,1.305,1.2846,0.0015,8.0
,1.31,1.2878,0.0013,8.0
,1.315,1.2896,0.0012,8.0
,1.32,1.2969,0.0014,8.0
,1.325,1.304,0.0015,8.0
,1.33,1.3064,0.0016,7.0
,1.335,1.2879,0.0017,2.0
,1.34,1.316,0.0024,3.0
