Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000160.sp23.txt
Asteroid_or_meteorite,asteroid
Number,160
Name,Una
Prov_designation,
BDM_class,Xk
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,9.07
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.7276861
Asteroid_sin_inclination,0.0701663
Asteroid_eccentricity,0.055641
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,4-Jul-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.7475,1.0278,0.0021,1.0
,0.75,1.0335,0.0021,1.0
,0.7525,1.0263,0.0026,1.0
,0.765,1.0458,0.0041,1.0
,0.7675,1.0183,0.0022,1.0
,0.77,1.0281,0.0022,1.0
,0.7725,1.0348,0.0022,1.0
,0.775,1.0226,0.0022,1.0
,0.7775,1.0251,0.0022,1.0
,0.78,1.0276,0.0022,1.0
,0.7825,1.026,0.0022,1.0
,0.785,1.0267,0.0023,1.0
,0.7875,1.03,0.0023,1.0
,0.79,1.0296,0.0023,1.0
,0.7925,1.0385,0.0024,1.0
,0.795,1.0259,0.0023,1.0
,0.7975,1.0311,0.0024,1.0
,0.8,1.038,0.0024,1.0
,0.8025,1.037,0.0024,1.0
,0.805,1.0221,0.0024,1.0
,0.8075,1.0241,0.0025,1.0
,0.81,1.0328,0.0046,1.0
,0.8125,1.0234,0.0033,1.0
,0.815,1.0378,0.0027,1.0
,0.8175,1.0253,0.0027,1.0
,0.82,1.0359,0.0044,4.0
,0.825,1.0395,0.0045,4.0
,0.83,1.0416,0.0042,4.0
,0.835,1.0426,0.0042,4.0
,0.84,1.0398,0.004,4.0
,0.845,1.0468,0.0043,4.0
,0.85,1.0392,0.0041,4.0
,0.855,1.0293,0.0043,4.0
,0.86,1.0276,0.0043,4.0
,0.865,1.0267,0.0042,4.0
,0.87,1.0292,0.0042,4.0
,0.875,1.017,0.0049,3.0
,0.88,1.0299,0.0045,4.0
,0.885,1.0297,0.0042,4.0
,0.89,1.0295,0.0043,4.0
,0.895,1.0397,0.0037,4.0
,0.9,1.0486,0.0036,4.0
,0.905,1.0475,0.0037,4.0
,0.91,1.0511,0.0038,4.0
,0.915,1.0485,0.0039,4.0
,0.92,1.045,0.0039,4.0
,0.925,1.0462,0.0041,4.0
,0.93,1.0446,0.0039,4.0
,0.935,1.0361,0.0039,4.0
,0.94,1.0336,0.004,4.0
,0.945,1.0368,0.0034,4.0
,0.95,1.0495,0.0035,4.0
,0.955,1.0564,0.0035,4.0
,0.96,1.0607,0.0033,4.0
,0.965,1.0716,0.0034,3.0
,0.97,1.0643,0.0031,4.0
,0.975,1.0612,0.0032,4.0
,0.98,1.0476,0.0034,4.0
,0.985,1.0479,0.0032,4.0
,0.99,1.0529,0.0037,4.0
,0.995,1.0561,0.0033,4.0
,1.0,1.0533,0.0031,4.0
,1.005,1.0564,0.003,4.0
,1.01,1.0622,0.004,4.0
,1.015,1.0614,0.0033,4.0
,1.02,1.061,0.0032,4.0
,1.025,1.0614,0.0031,4.0
,1.03,1.055,0.0034,4.0
,1.035,1.0657,0.0029,4.0
,1.04,1.0676,0.0029,4.0
,1.045,1.0699,0.0031,4.0
,1.05,1.0735,0.0028,4.0
,1.055,1.0733,0.0031,4.0
,1.06,1.0723,0.0029,4.0
,1.065,1.0758,0.0032,4.0
,1.07,1.0716,0.003,4.0
,1.075,1.0732,0.0034,4.0
,1.08,1.0731,0.003,4.0
,1.085,1.072,0.0031,4.0
,1.09,1.078,0.0028,4.0
,1.095,1.077,0.0028,4.0
,1.1,1.0787,0.0029,4.0
,1.105,1.0773,0.0035,4.0
,1.11,1.0813,0.004,4.0
,1.115,1.0766,0.0041,4.0
,1.12,1.0811,0.004,4.0
,1.125,1.0821,0.0036,4.0
,1.13,1.0842,0.0033,4.0
,1.135,1.0835,0.0031,4.0
,1.14,1.0835,0.0035,4.0
,1.145,1.0923,0.0039,4.0
,1.15,1.0987,0.0031,4.0
,1.155,1.0947,0.0031,4.0
,1.16,1.0964,0.0032,4.0
,1.165,1.0994,0.0031,4.0
,1.17,1.0962,0.0029,4.0
,1.175,1.1015,0.0033,4.0
,1.18,1.1043,0.0031,4.0
,1.185,1.0993,0.0027,4.0
,1.19,1.0984,0.003,4.0
,1.195,1.1,0.003,4.0
,1.2,1.1059,0.0029,4.0
,1.205,1.1058,0.0031,4.0
,1.21,1.1058,0.0029,4.0
,1.215,1.1108,0.003,4.0
,1.22,1.1142,0.0035,4.0
,1.225,1.1105,0.0031,4.0
,1.23,1.1154,0.0031,4.0
,1.235,1.1158,0.0029,4.0
,1.24,1.1115,0.0028,4.0
,1.245,1.1169,0.003,4.0
,1.25,1.1171,0.0031,4.0
,1.255,1.1111,0.0029,4.0
,1.26,1.1036,0.0032,4.0
,1.265,1.1053,0.0032,1.0
,1.28,1.1187,0.0036,1.0
,1.285,1.1117,0.0029,4.0
,1.29,1.1143,0.0029,4.0
,1.295,1.122,0.0031,4.0
,1.3,1.1251,0.0028,4.0
,1.305,1.1275,0.003,4.0
,1.31,1.1256,0.0029,4.0
,1.315,1.1306,0.003,4.0
,1.32,1.1278,0.0031,4.0
,1.325,1.1292,0.003,4.0
,1.33,1.1344,0.0033,4.0
,1.335,1.1307,0.0032,3.0
,1.34,1.1242,0.0035,3.0
,1.345,1.1335,0.0035,3.0
,1.35,1.1236,0.0047,3.0
,1.355,1.1278,0.0045,3.0
,1.36,1.1328,0.006,4.0
,1.365,1.1205,0.0044,2.0
,1.375,1.1452,0.0054,1.0
,1.38,1.1351,0.0043,3.0
,1.385,1.1341,0.0039,3.0
,1.395,1.1351,0.004,4.0
,1.4,1.1427,0.0044,3.0
,1.405,1.1329,0.004,4.0
,1.41,1.1345,0.0037,2.0
,1.415,1.1345,0.004,3.0
,1.42,1.1378,0.0035,4.0
,1.425,1.1438,0.0035,4.0
,1.43,1.1468,0.0037,4.0
,1.435,1.147,0.0034,4.0
,1.44,1.1466,0.0035,4.0
,1.445,1.1466,0.0035,4.0
,1.45,1.1489,0.0033,4.0
,1.455,1.1487,0.0034,4.0
,1.46,1.146,0.0034,4.0
,1.465,1.1529,0.0034,4.0
,1.47,1.1464,0.0034,4.0
,1.475,1.148,0.0034,4.0
,1.48,1.1511,0.0033,4.0
,1.485,1.1526,0.0037,4.0
,1.49,1.1546,0.0039,3.0
,1.495,1.153,0.0033,4.0
,1.5,1.1485,0.0034,4.0
,1.505,1.1447,0.0035,4.0
,1.51,1.1417,0.0034,4.0
