Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a002396.sp07.txt
Asteroid_or_meteorite,asteroid
Number,2396
Name,Kochi
Prov_designation,
BDM_class,S
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,11.37
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.7942885
Asteroid_sin_inclination,0.2100876
Asteroid_eccentricity,0.099608
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,14-Aug-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.435,0.7386,0.0365,1.0
,0.4375,0.7152,0.0317,1.0
,0.44,0.7831,0.0288,1.0
,0.4425,0.7735,0.0259,1.0
,0.445,0.7459,0.0231,1.0
,0.4475,0.7847,0.0211,1.0
,0.45,0.8092,0.0193,1.0
,0.4525,0.8072,0.0179,1.0
,0.455,0.8171,0.0169,1.0
,0.4575,0.8237,0.0156,1.0
,0.46,0.8324,0.0145,1.0
,0.4625,0.8456,0.0136,1.0
,0.465,0.8689,0.0129,1.0
,0.4675,0.8352,0.0121,1.0
,0.47,0.8233,0.0114,1.0
,0.4725,0.839,0.0108,1.0
,0.475,0.847,0.0103,1.0
,0.4775,0.8648,0.0099,1.0
,0.48,0.8654,0.0094,1.0
,0.4825,0.8836,0.009,1.0
,0.485,0.873,0.0086,1.0
,0.4875,0.8596,0.0085,1.0
,0.49,0.8784,0.0084,1.0
,0.4925,0.8849,0.0079,1.0
,0.495,0.8998,0.0076,1.0
,0.4975,0.8942,0.0073,1.0
,0.5,0.9052,0.007,1.0
,0.5025,0.9124,0.0068,1.0
,0.505,0.9167,0.0067,1.0
,0.5075,0.9131,0.0064,1.0
,0.51,0.9096,0.0061,1.0
,0.5125,0.9189,0.006,1.0
,0.515,0.9124,0.0058,1.0
,0.5175,0.9207,0.0057,1.0
,0.52,0.9093,0.0056,1.0
,0.5225,0.9247,0.0056,1.0
,0.525,0.9409,0.0054,1.0
,0.5275,0.9268,0.0052,1.0
,0.53,0.9266,0.0077,1.0
,0.5325,0.9386,0.0076,1.0
,0.545,0.9814,0.0046,1.0
,0.5475,0.9936,0.0045,1.0
,0.55,1.0042,0.0044,1.0
,0.5525,1.0067,0.0043,1.0
,0.555,1.0097,0.0043,1.0
,0.5575,1.023,0.0042,1.0
,0.56,1.0146,0.0042,1.0
,0.5625,1.0184,0.0042,1.0
,0.565,1.0416,0.0042,1.0
,0.5675,1.0376,0.004,1.0
,0.57,1.0418,0.004,1.0
,0.5725,1.0497,0.004,1.0
,0.575,1.0668,0.0039,1.0
,0.5775,1.0602,0.0038,1.0
,0.58,1.0585,0.0038,1.0
,0.5825,1.0687,0.0038,1.0
,0.585,1.0807,0.0037,1.0
,0.5875,1.0809,0.0037,1.0
,0.59,1.0832,0.0037,1.0
,0.5925,1.0678,0.0037,1.0
,0.595,1.0922,0.0037,1.0
,0.5975,1.0914,0.0036,1.0
,0.6,1.102,0.0036,1.0
,0.6025,1.1065,0.0035,1.0
,0.605,1.1024,0.0035,1.0
,0.6075,1.1179,0.0035,1.0
,0.61,1.1123,0.0034,1.0
,0.6125,1.1121,0.0034,1.0
,0.615,1.1101,0.0034,1.0
,0.6175,1.1126,0.0034,1.0
,0.62,1.1248,0.0034,1.0
,0.6225,1.1296,0.0034,1.0
,0.625,1.1286,0.0033,1.0
,0.6275,1.1405,0.0033,1.0
,0.63,1.1446,0.0033,1.0
,0.6325,1.1501,0.0033,1.0
,0.635,1.157,0.0034,1.0
,0.6375,1.1497,0.0033,1.0
,0.64,1.1564,0.0033,1.0
,0.6425,1.1619,0.0033,1.0
,0.645,1.1691,0.0033,1.0
,0.6475,1.1716,0.0033,1.0
,0.65,1.1738,0.0032,1.0
,0.6525,1.1801,0.0033,1.0
,0.655,1.1828,0.0033,1.0
,0.6575,1.1764,0.0032,1.0
,0.66,1.2114,0.0034,1.0
,0.6625,1.2188,0.0033,1.0
,0.665,1.2028,0.0032,1.0
,0.6675,1.209,0.0032,1.0
,0.67,1.2088,0.0032,1.0
,0.6725,1.215,0.0032,1.0
,0.675,1.2107,0.0032,1.0
,0.6775,1.2192,0.0032,1.0
,0.68,1.2234,0.0032,1.0
,0.6825,1.2218,0.0032,1.0
,0.685,1.2176,0.0032,1.0
,0.6875,1.204,0.0032,1.0
,0.69,1.2186,0.0034,1.0
,0.6925,1.2397,0.0034,1.0
,0.695,1.2371,0.0033,1.0
,0.6975,1.2362,0.0033,1.0
,0.7,1.2335,0.0033,1.0
,0.7025,1.2255,0.0033,1.0
,0.705,1.2433,0.0033,1.0
,0.7075,1.24,0.0033,1.0
,0.71,1.2434,0.0033,1.0
,0.7125,1.244,0.0033,1.0
,0.715,1.2475,0.0033,1.0
,0.7175,1.2264,0.0033,1.0
,0.72,1.2206,0.0034,1.0
,0.7225,1.2416,0.0035,1.0
,0.725,1.2335,0.0035,1.0
,0.7275,1.2305,0.0035,1.0
,0.73,1.2339,0.0036,1.0
,0.7325,1.2516,0.0036,1.0
,0.735,1.2561,0.0036,1.0
,0.7375,1.247,0.0035,1.0
,0.74,1.2371,0.0035,1.0
,0.7425,1.2417,0.0036,1.0
,0.745,1.2456,0.0036,1.0
,0.7475,1.2492,0.0035,1.0
,0.75,1.247,0.0036,1.0
,0.7525,1.2551,0.0036,1.0
,0.755,1.2693,0.0037,1.0
,0.7625,1.2493,0.0065,1.0
,0.765,1.2577,0.0062,1.0
,0.7675,1.2494,0.0055,1.0
,0.77,1.2384,0.0038,1.0
,0.7725,1.2309,0.0038,1.0
,0.775,1.2322,0.0038,1.0
,0.7775,1.2256,0.0038,1.0
,0.78,1.2327,0.0039,1.0
,0.7825,1.2176,0.0039,1.0
,0.785,1.2093,0.0039,1.0
,0.7875,1.2184,0.004,1.0
,0.79,1.2199,0.004,1.0
,0.7925,1.2168,0.004,1.0
,0.795,1.2016,0.004,1.0
,0.7975,1.2006,0.0041,1.0
,0.8,1.2156,0.0042,1.0
,0.8025,1.1981,0.0041,1.0
,0.805,1.1818,0.004,1.0
,0.8075,1.1661,0.004,1.0
,0.81,1.1704,0.0041,1.0
,0.8125,1.1652,0.0041,1.0
,0.815,1.1531,0.0042,1.0
,0.8175,1.1533,0.0043,1.0
,0.82,1.1391,0.0069,6.0
,0.825,1.1375,0.0062,8.0
,0.83,1.1444,0.0063,8.0
