Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a002378.sp40.txt
Asteroid_or_meteorite,asteroid
Number,2378
Name,Pannekoek
Prov_designation,
BDM_class,Cgh
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,10.96
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.8893906
Asteroid_sin_inclination,0.2509609
Asteroid_eccentricity,0.1412175
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,10-May-0
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.4375,0.8587,0.0531,1.0
,0.445,0.8892,0.0531,1.0
,0.4475,0.9325,0.0379,1.0
,0.45,0.8882,0.0344,1.0
,0.4525,0.9235,0.0331,1.0
,0.455,0.9643,0.0315,1.0
,0.4575,0.9465,0.029,1.0
,0.46,0.8835,0.0274,1.0
,0.4625,0.9423,0.0258,1.0
,0.465,0.9265,0.0244,1.0
,0.4675,0.8857,0.0233,1.0
,0.47,0.9206,0.0222,1.0
,0.4725,0.9734,0.0212,1.0
,0.475,0.9124,0.02,1.0
,0.4775,0.9333,0.0192,1.0
,0.48,0.9175,0.0184,1.0
,0.4825,0.9125,0.0175,1.0
,0.485,0.8862,0.017,1.0
,0.4875,0.919,0.0174,1.0
,0.49,0.9647,0.0167,1.0
,0.4925,0.9737,0.0153,1.0
,0.495,0.9678,0.0149,1.0
,0.4975,0.9925,0.0143,1.0
,0.5,0.9803,0.0138,1.0
,0.5025,0.9652,0.0135,1.0
,0.505,0.9585,0.0131,1.0
,0.5075,0.9437,0.0125,1.0
,0.51,0.9822,0.0121,1.0
,0.5125,0.9719,0.0118,1.0
,0.5375,0.9934,0.0093,1.0
,0.54,0.9953,0.009,1.0
,0.5425,1.006,0.0088,1.0
,0.545,0.9989,0.0087,1.0
,0.5475,1.0289,0.0084,1.0
,0.55,0.9978,0.0083,1.0
,0.5525,1.0181,0.0081,1.0
,0.555,1.0044,0.0079,1.0
,0.5575,1.0134,0.0078,1.0
,0.56,1.0199,0.0079,1.0
,0.5625,1.015,0.0079,1.0
,0.565,1.0001,0.0077,1.0
,0.5675,0.9978,0.0073,1.0
,0.57,1.0348,0.0072,1.0
,0.5725,1.0342,0.0071,1.0
