Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a001685.sp37.txt
Asteroid_or_meteorite,asteroid
Number,1685
Name,Toro
Prov_designation,1948 OA
BDM_class,Sq
Orbit,APO
Delta_V,6.63
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value,0.26
Albedo_uncert
Albedo_reference,
Asteroid_diam,3.8
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,14.2
Absolute_magnitude_reference,MITHNEOS
Asteroid_semimajor_axis,1.367
Asteroid_inclination,0.163325962
Asteroid_eccentricity,0.436
Asteroid_NIR_phase_angle,22.1
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,7-May-98
NIR_UT_time_observation
NIR_exposure_time
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_exposure_time
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_date_observation,na
Meteorite_range,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.816,1.084,0.011,1.0
,0.818,1.064,0.004,1.0
,0.819,1.067,0.013,1.0
,0.82,1.0491,0.0115,2.0
,0.825,1.0845,0.0124,3.0
,0.83,1.061,0.0119,3.0
,0.835,1.046,0.0111,3.0
,0.84,1.0654,0.0122,3.0
,0.845,1.0554,0.0109,3.0
,0.85,1.0535,0.0112,3.0
,0.855,1.0408,0.0113,3.0
,0.86,1.0359,0.0114,3.0
,0.865,1.0243,0.0128,3.0
,0.87,1.0174,0.0125,3.0
,0.875,1.017,0.0117,3.0
,0.88,1.0163,0.0116,3.0
,0.885,1.0009,0.0112,3.0
,0.89,0.9985,0.0098,3.0
,0.895,1.003,0.0107,3.0
,0.9,0.997,0.0102,3.0
,0.905,0.9963,0.0093,3.0
,0.91,0.9986,0.0097,3.0
,0.915,0.9957,0.0099,3.0
,0.92,0.9928,0.0094,3.0
,0.925,1.0029,0.0096,3.0
,0.93,1.0035,0.0096,3.0
,0.935,0.981,0.01,3.0
,0.945,0.9815,0.0095,3.0
,0.95,0.9977,0.0096,3.0
,0.955,0.9922,0.009,3.0
,0.96,0.9899,0.0087,3.0
,0.965,0.9989,0.009,3.0
,0.97,1.0062,0.009,3.0
,0.975,0.9982,0.0087,3.0
,0.98,0.9999,0.0098,3.0
,0.985,0.9964,0.0087,3.0
,0.99,0.9965,0.0086,3.0
,0.995,0.9884,0.0081,3.0
,1.0,0.9909,0.0079,3.0
,1.005,1.002,0.009,3.0
,1.01,1.0067,0.0081,3.0
,1.015,1.0028,0.0079,3.0
,1.02,1.0064,0.008,3.0
,1.025,1.0096,0.0076,3.0
,1.03,1.0148,0.008,3.0
,1.035,1.0126,0.0078,3.0
,1.04,1.0011,0.0084,3.0
,1.045,1.013,0.008,3.0
,1.05,1.0191,0.0085,3.0
,1.055,1.0153,0.008,3.0
,1.06,1.0251,0.0077,3.0
,1.065,1.0313,0.0079,3.0
,1.07,1.0228,0.0076,3.0
,1.075,1.0196,0.0075,3.0
,1.08,1.0337,0.0075,3.0
,1.085,1.0417,0.0073,3.0
,1.09,1.0284,0.0079,3.0
,1.095,1.0339,0.0077,3.0
,1.1,1.0396,0.0079,3.0
,1.105,1.0604,0.0075,3.0
,1.11,1.0632,0.0083,3.0
,1.115,1.0697,0.0076,3.0
,1.12,1.0759,0.0077,3.0
,1.125,1.0873,0.0082,3.0
,1.13,1.0967,0.0083,3.0
,1.135,1.0912,0.0087,3.0
,1.14,1.0975,0.0084,3.0
,1.145,1.1016,0.0084,3.0
,1.15,1.0995,0.0081,3.0
,1.155,1.1139,0.008,3.0
,1.16,1.1043,0.0079,3.0
,1.165,1.1061,0.0076,3.0
,1.17,1.115,0.0083,3.0
,1.175,1.1246,0.0074,3.0
,1.18,1.1247,0.0069,3.0
,1.185,1.1293,0.0075,3.0
,1.19,1.131,0.0074,3.0
,1.195,1.1305,0.0073,3.0
,1.2,1.1345,0.0073,3.0
,1.205,1.1375,0.0078,3.0
,1.21,1.1364,0.0078,3.0
,1.215,1.1378,0.0073,3.0
,1.22,1.1414,0.0074,3.0
,1.225,1.1414,0.0075,3.0
,1.23,1.1382,0.0082,3.0
,1.235,1.1443,0.0073,3.0
,1.24,1.1472,0.0078,3.0
,1.245,1.1622,0.0078,3.0
,1.25,1.1693,0.0075,3.0
,1.255,1.1767,0.0075,3.0
,1.26,1.1559,0.0079,3.0
,1.265,1.1637,0.0078,3.0
,1.27,1.163,0.008,3.0
,1.275,1.1634,0.0078,3.0
,1.28,1.1624,0.0082,3.0
,1.285,1.16,0.0078,3.0
,1.29,1.1696,0.0076,3.0
,1.295,1.1694,0.0073,3.0
,1.3,1.1735,0.0073,3.0
,1.305,1.1848,0.0073,3.0
,1.31,1.1893,0.0077,3.0
,1.315,1.1995,0.0075,3.0
,1.32,1.208,0.0078,3.0
,1.325,1.2096,0.0081,3.0
,1.33,1.2136,0.008,3.0
,1.335,1.2097,0.0082,3.0
,1.34,1.2107,0.0083,3.0
,1.345,1.2112,0.009,3.0
,1.35,1.2295,0.0105,3.0
,1.355,1.2141,0.0111,3.0
,1.36,1.2199,0.0124,3.0
,1.365,1.2247,0.0132,2.0
,1.375,1.2352,0.0117,3.0
,1.39,1.2377,0.0104,3.0
,1.395,1.2516,0.0116,3.0
,1.4,1.2591,0.0109,3.0
,1.405,1.242,0.0104,3.0
,1.41,1.2419,0.0105,3.0
,1.415,1.2679,0.0103,3.0
,1.42,1.2759,0.009,3.0
,1.425,1.2716,0.0097,3.0
,1.43,1.2619,0.0095,3.0
,1.435,1.2698,0.0095,3.0
,1.44,1.2816,0.0097,3.0
,1.445,1.2803,0.0092,3.0
,1.45,1.28,0.009,3.0
,1.455,1.2864,0.0089,3.0
,1.46,1.3068,0.009,1.0
,1.465,1.2807,0.0094,3.0
,1.47,1.2924,0.0087,3.0
,1.475,1.3006,0.0092,3.0
,1.48,1.296,0.0091,3.0
,1.485,1.3007,0.0092,3.0
,1.49,1.3079,0.0097,3.0
,1.495,1.3018,0.0096,3.0
,1.5,1.285,0.0095,3.0
,1.505,1.2945,0.009,3.0
,1.51,1.299,0.0088,3.0
,1.515,1.2952,0.0087,3.0
,1.52,1.2847,0.0089,3.0
,1.525,1.2908,0.009,3.0
,1.53,1.3113,0.0095,3.0
,1.535,1.3051,0.0094,3.0
,1.54,1.3146,0.0095,3.0
,1.545,1.3304,0.0092,3.0
,1.55,1.3189,0.009,3.0
,1.555,1.3183,0.0094,3.0
,1.56,1.3142,0.0095,3.0
,1.565,1.3153,0.0098,3.0
,1.57,1.3046,0.0089,3.0
,1.58,1.2842,0.0097,3.0
,1.585,1.2972,0.0097,3.0
,1.59,1.3118,0.0098,3.0
,1.595,1.3189,0.0097,3.0
,1.6,1.2981,0.0093,3.0
,1.605,1.309,0.0097,3.0
,1.61,1.3074,0.0101,3.0
,1.615,1.308,0.0099,3.0
,1.62,1.2945,0.0102,3.0
,1.625,1.2809,0.0107,3.0
,1.63,1.2909,0.0099,3.0
,1.635,1.3154,0.0099,3.0
,1.64,1.312,0.0096,3.0
,1.645,1.307,0.0102,3.0
,1.65,1.2997,0.0106,3.0
,1.655,1.2837,0.0097,3.0
,1.66,1.2949,0.0099,3.0
,1.665,1.3059,0.0098,3.0
,1.67,1.303,0.0105,3.0
,1.675,1.3003,0.0109,3.0
,1.68,1.2868,0.0105,3.0
,1.685,1.2822,0.0102,3.0
,1.69,1.2613,0.0109,3.0
,1.695,1.2798,0.0109,3.0
,1.7,1.2799,0.0104,3.0
,1.705,1.2755,0.0106,3.0
,1.71,1.2527,0.0111,3.0
,1.72,1.244,0.011,3.0
,1.725,1.278,0.0119,3.0
,1.73,1.2747,0.0105,3.0
,1.735,1.2676,0.0107,3.0
,1.74,1.2742,0.0107,3.0
,1.745,1.2743,0.011,3.0
,1.75,1.2662,0.0108,3.0
,1.755,1.2425,0.0115,3.0
,1.76,1.2589,0.0107,3.0
,1.765,1.2598,0.0107,3.0
,1.77,1.2717,0.0107,3.0
,1.775,1.2618,0.011,3.0
,1.78,1.2596,0.0109,3.0
,1.785,1.2544,0.0114,3.0
,1.79,1.2295,0.0118,3.0
,1.795,1.2731,0.0119,3.0
,1.8,1.2549,0.0118,3.0
,1.805,1.2254,0.0119,3.0
,1.81,1.2418,0.0121,3.0
,1.815,1.2699,0.0128,3.0
,1.82,1.2513,0.0131,3.0
,1.825,1.239,0.0144,3.0
,1.83,1.2464,0.0145,3.0
,1.835,1.249,0.0168,3.0
,1.84,1.254,0.0171,3.0
,1.845,1.2087,0.0175,2.0
,1.85,1.2266,0.0174,3.0
,1.855,1.2674,0.0171,3.0
,1.86,1.2399,0.0174,3.0
,1.865,1.2243,0.0209,2.0
,1.87,1.2351,0.0191,3.0
,1.875,1.2708,0.0212,2.0
,1.88,1.2268,0.0201,3.0
,1.885,1.2609,0.0171,3.0
,1.89,1.239,0.0151,3.0
,1.895,1.2243,0.0159,3.0
,1.9,1.2453,0.0181,3.0
,1.905,1.227,0.0166,3.0
,1.91,1.2349,0.0178,3.0
,1.915,1.2224,0.0177,3.0
,1.92,1.2086,0.0174,3.0
,1.925,1.2306,0.0175,3.0
,1.93,1.2182,0.0166,3.0
,1.935,1.2335,0.0154,3.0
,1.94,1.2584,0.0151,3.0
,1.945,1.2568,0.0151,3.0
,1.95,1.2483,0.0158,3.0
,1.955,1.2324,0.0153,3.0
,1.96,1.2334,0.0156,3.0
,1.965,1.2162,0.015,3.0
,1.97,1.1897,0.0138,2.0
,1.975,1.1932,0.014,3.0
,1.98,1.2066,0.0143,3.0
,1.985,1.21,0.0138,3.0
,1.99,1.2433,0.0148,3.0
,1.995,1.2238,0.0158,3.0
,2.0,1.2162,0.0171,3.0
,2.005,1.2282,0.0173,3.0
,2.015,1.2082,0.018,3.0
,2.025,1.2249,0.0157,3.0
,2.03,1.2408,0.0148,3.0
,2.035,1.2178,0.0134,3.0
,2.04,1.2125,0.0137,3.0
,2.045,1.2135,0.0142,3.0
,2.05,1.1903,0.0145,3.0
,2.055,1.2199,0.0156,3.0
,2.06,1.2018,0.0155,3.0
,2.065,1.2305,0.0155,3.0
,2.07,1.2337,0.0154,3.0
,2.075,1.2535,0.0163,3.0
,2.08,1.2367,0.0153,3.0
,2.085,1.2215,0.0142,3.0
,2.09,1.2084,0.0147,3.0
,2.095,1.2369,0.0155,3.0
,2.1,1.254,0.0158,3.0
,2.105,1.224,0.0156,3.0
,2.11,1.2082,0.0146,2.0
,2.115,1.2516,0.015,3.0
,2.12,1.2608,0.0147,3.0
,2.125,1.2656,0.0155,3.0
,2.13,1.2843,0.0167,2.0
,2.135,1.2587,0.0158,3.0
,2.14,1.2073,0.0168,3.0
,2.145,1.2428,0.0174,3.0
,2.15,1.2671,0.0182,1.0
,2.155,1.2736,0.0162,3.0
,2.16,1.2523,0.0163,3.0
,2.165,1.261,0.0161,3.0
,2.17,1.2381,0.0168,3.0
,2.175,1.246,0.0162,3.0
,2.18,1.2546,0.0172,3.0
,2.185,1.2503,0.0161,3.0
,2.195,1.2343,0.0174,3.0
,2.2,1.2441,0.0173,3.0
,2.205,1.2621,0.0183,3.0
,2.21,1.2568,0.0173,3.0
,2.215,1.2796,0.0176,3.0
,2.22,1.2579,0.017,3.0
,2.225,1.2547,0.0182,3.0
,2.23,1.2507,0.0171,3.0
,2.235,1.2632,0.0178,3.0
,2.24,1.275,0.0194,3.0
,2.245,1.24,0.0188,3.0
,2.255,1.2528,0.0205,3.0
,2.26,1.253,0.0184,3.0
,2.265,1.2475,0.0183,3.0
,2.27,1.2501,0.0188,3.0
,2.275,1.2585,0.019,3.0
,2.28,1.2738,0.0191,3.0
,2.285,1.2525,0.02,3.0
,2.29,1.268,0.0192,3.0
,2.295,1.2732,0.019,3.0
,2.3,1.2571,0.0192,3.0
,2.305,1.2483,0.0199,3.0
,2.31,1.2718,0.0218,3.0
,2.315,1.2407,0.0207,2.0
,2.32,1.2465,0.02,3.0
,2.325,1.2403,0.0206,3.0
,2.33,1.2922,0.0211,3.0
,2.335,1.2749,0.021,3.0
,2.34,1.2916,0.022,3.0
,2.345,1.2608,0.0199,3.0
,2.35,1.2746,0.0219,2.0
,2.355,1.2571,0.022,3.0
,2.36,1.2732,0.0252,2.0
,2.365,1.28,0.0239,3.0
,2.37,1.2303,0.0208,3.0
,2.38,1.2758,0.0208,3.0
,2.385,1.2632,0.0223,2.0
,2.39,1.2635,0.0221,2.0
,2.395,1.2598,0.0213,3.0
,2.405,1.2521,0.0216,3.0
,2.41,1.2574,0.0223,3.0
,2.415,1.232,0.0215,3.0
,2.42,1.2449,0.0219,3.0
,2.44,1.2629,0.0227,3.0
,2.445,1.3,0.0225,2.0
,2.45,1.2605,0.0237,3.0
