Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a086450.sp03.txt
Asteroid_or_meteorite,asteroid
Number,86450
Name,
Prov_designation,2000 CK33
BDM_class,L
Orbit,ATE
Delta_V,10.84
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value,Assumed_0.13
Albedo_uncert
Albedo_reference,Thomas_et_al._(2011)
Asteroid_diam,0.84
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,18.2
Absolute_magnitude_reference,MITHNEOS
Asteroid_semimajor_axis,0.968
Asteroid_inclination,0.31067643
Asteroid_eccentricity,0.415
Asteroid_NIR_phase_angle,7.1
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,28-Jan-97
NIR_UT_time_observation
NIR_exposure_time
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_exposure_time
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_date_observation,na
Meteorite_range,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.4875,0.867,0.0415,1.0
,0.49,0.9132,0.0267,1.0
,0.495,0.9393,0.0192,1.0
,0.4975,0.9422,0.0141,1.0
,0.5,1.0556,0.0114,1.0
,0.5025,1.0012,0.0068,1.0
,0.505,0.9232,0.0735,1.0
,0.5075,1.0602,0.0107,1.0
,0.51,1.0178,0.0151,1.0
,0.5125,0.9747,0.0197,1.0
,0.515,0.9713,0.0175,1.0
,0.5175,1.0097,0.0361,1.0
,0.52,0.9888,0.0093,1.0
,0.5225,0.98,0.0107,1.0
,0.525,0.957,0.0187,1.0
,0.5275,1.0184,0.0093,1.0
,0.53,0.9576,0.0188,1.0
,0.5325,0.9778,0.0154,1.0
,0.535,1.0098,0.0301,1.0
,0.5375,0.9684,0.0426,1.0
,0.54,0.9939,0.0267,1.0
,0.5425,0.9899,0.0257,1.0
,0.545,1.0261,0.0542,1.0
,0.5475,1.0109,0.0417,1.0
,0.55,0.9794,0.0307,1.0
,0.5525,1.002,0.0267,1.0
,0.555,0.9881,0.0321,1.0
,0.5575,1.0105,0.0568,1.0
,0.56,0.9903,0.0216,1.0
,0.5625,1.0012,0.0202,1.0
,0.565,1.0266,0.0299,1.0
,0.5675,1.0164,0.028,1.0
,0.57,1.023,0.027,1.0
,0.5725,1.0071,0.0247,1.0
,0.575,1.0259,0.0357,1.0
,0.5775,0.9862,0.0174,1.0
,0.58,1.027,0.0327,1.0
,0.5825,0.9992,0.0515,1.0
,0.585,0.994,0.027,1.0
,0.5875,1.0361,0.0426,1.0
