Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000130.sp05.txt
Asteroid_or_meteorite,asteroid
Number,130
Name,Elektra
Prov_designation,
BDM_class,Ch
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,6.97
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,3.1178637
Asteroid_sin_inclination,0.3760027
Asteroid_eccentricity,0.1849984
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,28-Mar-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.435,0.8666,0.0467,1.0
,0.4375,0.8306,0.041,1.0
,0.44,0.9084,0.0381,1.0
,0.4425,0.9117,0.0348,1.0
,0.445,0.8918,0.0314,1.0
,0.4475,0.8778,0.0281,1.0
,0.45,0.9121,0.0263,1.0
,0.4525,0.9246,0.0243,1.0
,0.455,0.9049,0.0223,1.0
,0.4575,0.9058,0.021,1.0
,0.46,0.9383,0.02,1.0
,0.4625,0.9167,0.0184,1.0
,0.465,0.9291,0.0174,1.0
,0.4675,0.9452,0.0166,1.0
,0.47,0.9265,0.0156,1.0
,0.4725,0.92,0.0147,1.0
,0.475,0.9391,0.014,1.0
,0.4775,0.9403,0.0134,1.0
,0.48,0.9388,0.0127,1.0
,0.4825,0.9433,0.0122,1.0
,0.485,0.9482,0.0116,1.0
,0.4875,0.9622,0.0113,1.0
,0.49,0.9416,0.011,1.0
,0.4925,0.9618,0.0109,1.0
,0.495,0.9751,0.0104,1.0
,0.4975,0.9592,0.0098,1.0
,0.5,0.9752,0.0095,1.0
,0.5025,0.9613,0.009,1.0
,0.505,0.948,0.0087,1.0
,0.5075,0.9631,0.0086,1.0
,0.51,0.9807,0.0084,1.0
,0.5125,0.9719,0.008,1.0
,0.515,0.9762,0.0078,1.0
,0.5175,0.9897,0.0076,1.0
,0.52,0.9599,0.0073,1.0
,0.5225,0.9527,0.0072,1.0
,0.525,0.9589,0.0072,1.0
,0.5275,0.9874,0.0071,1.0
,0.53,0.9884,0.0068,1.0
,0.5325,0.9841,0.0066,1.0
