Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a003402.sp25.txt
Asteroid_or_meteorite,asteroid
Number,3402
Name,Wisdom
Prov_designation,1981 PB
BDM_class,S
Orbit,MC
Delta_V,
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value,Assumed_0.23
Albedo_uncert
Albedo_reference,
Asteroid_diam,2.8
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,15
Absolute_magnitude_reference,MITHNEOS
Asteroid_semimajor_axis,2.132
Asteroid_inclination,0.083677843
Asteroid_eccentricity,0.279
Asteroid_NIR_phase_angle,17
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,29-Sep-99
NIR_UT_time_observation
NIR_exposure_time
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_exposure_time
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_date_observation,na
Meteorite_range,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.835,1.1349,0.0287,4.0
,0.84,1.1439,0.0291,4.0
,0.845,1.1568,0.0278,4.0
,0.85,1.1457,0.0265,4.0
,0.855,1.1274,0.0263,4.0
,0.86,1.1193,0.0253,4.0
,0.865,1.1148,0.0263,4.0
,0.87,1.1179,0.0256,4.0
,0.875,1.1089,0.026,4.0
,0.88,1.1181,0.0293,4.0
,0.885,1.1312,0.0296,4.0
,0.89,1.124,0.0289,4.0
,0.895,1.1255,0.0281,4.0
,0.9,1.1131,0.0242,4.0
,0.905,1.0811,0.0243,4.0
,0.91,1.0724,0.0249,4.0
,0.915,1.0786,0.0228,4.0
,0.92,1.0942,0.0245,4.0
,0.925,1.106,0.0267,4.0
,0.93,1.1083,0.0271,4.0
,0.935,1.0812,0.0267,4.0
,0.94,1.0877,0.0254,2.0
,0.945,1.0719,0.0255,2.0
,0.95,1.101,0.025,4.0
,0.955,1.0933,0.0226,4.0
,0.96,1.1005,0.0252,4.0
,0.965,1.1063,0.0229,4.0
,0.97,1.105,0.0235,4.0
,0.975,1.0934,0.0202,4.0
,0.98,1.1221,0.0268,4.0
,0.985,1.1309,0.0226,4.0
,0.99,1.1378,0.022,4.0
,0.995,1.1371,0.022,4.0
,1.0,1.1436,0.0214,4.0
,1.005,1.1514,0.0247,4.0
,1.01,1.1458,0.0203,4.0
,1.015,1.1331,0.0211,4.0
,1.02,1.1281,0.02,4.0
,1.025,1.1225,0.022,4.0
,1.03,1.1283,0.0204,4.0
,1.035,1.1356,0.0218,4.0
,1.04,1.1492,0.0223,4.0
,1.045,1.1527,0.0205,4.0
,1.05,1.1494,0.0218,4.0
,1.055,1.1493,0.0213,4.0
,1.06,1.1362,0.0204,4.0
,1.065,1.1423,0.0202,4.0
,1.07,1.147,0.0216,4.0
,1.075,1.1551,0.0235,4.0
,1.08,1.1522,0.0211,4.0
,1.085,1.1753,0.0202,4.0
,1.09,1.1779,0.0212,4.0
,1.095,1.1706,0.0211,4.0
,1.1,1.1625,0.0232,4.0
,1.105,1.1764,0.0223,4.0
,1.11,1.2064,0.0235,4.0
,1.115,1.2103,0.0253,3.0
,1.12,1.2133,0.0241,4.0
,1.125,1.1897,0.0247,4.0
,1.13,1.208,0.0236,4.0
,1.135,1.2238,0.0248,4.0
,1.14,1.2249,0.0252,4.0
,1.145,1.2271,0.0248,4.0
,1.15,1.2363,0.0232,4.0
,1.155,1.2509,0.0219,4.0
,1.16,1.2556,0.0222,4.0
,1.165,1.2622,0.0212,4.0
,1.17,1.2638,0.0205,4.0
,1.175,1.2706,0.0201,4.0
,1.18,1.2723,0.0202,4.0
,1.185,1.2971,0.0218,4.0
,1.19,1.3062,0.02,4.0
,1.195,1.2835,0.0199,4.0
,1.2,1.289,0.0225,4.0
,1.205,1.3007,0.0216,4.0
,1.21,1.3099,0.0212,4.0
,1.215,1.293,0.0213,4.0
,1.22,1.3024,0.0224,4.0
,1.225,1.3071,0.0253,4.0
,1.23,1.2903,0.0208,4.0
,1.235,1.2844,0.0206,4.0
,1.24,1.3036,0.021,4.0
,1.245,1.3167,0.0214,4.0
,1.25,1.2976,0.0202,4.0
,1.255,1.296,0.022,4.0
,1.26,1.3004,0.0249,4.0
,1.265,1.3034,0.0217,4.0
,1.27,1.3125,0.0201,4.0
,1.275,1.3075,0.0219,3.0
,1.28,1.3123,0.0229,4.0
,1.285,1.3357,0.0231,4.0
,1.29,1.3445,0.0218,4.0
,1.295,1.3305,0.021,4.0
,1.3,1.3271,0.0216,4.0
,1.305,1.3531,0.0227,4.0
,1.31,1.3818,0.0225,4.0
,1.315,1.3797,0.0241,4.0
,1.32,1.3615,0.0218,4.0
,1.325,1.3744,0.0226,4.0
,1.33,1.3824,0.0238,4.0
,1.335,1.3822,0.0246,4.0
,1.34,1.3821,0.0243,2.0
,1.345,1.3765,0.0276,2.0
,1.35,1.4344,0.037,2.0
,1.355,1.3822,0.043,3.0
,1.36,1.4011,0.0536,2.0
,1.365,1.378,0.0471,4.0
,1.37,1.3869,0.0415,3.0
,1.375,1.3914,0.0423,4.0
,1.38,1.3816,0.042,4.0
,1.385,1.3938,0.0394,4.0
,1.39,1.4235,0.0457,2.0
,1.395,1.4276,0.0398,3.0
,1.4,1.4174,0.0397,4.0
,1.405,1.3964,0.0336,4.0
,1.41,1.3727,0.0344,3.0
,1.415,1.3953,0.033,3.0
,1.42,1.3692,0.0306,2.0
,1.425,1.3572,0.0291,2.0
,1.43,1.3958,0.028,3.0
,1.435,1.4236,0.0296,3.0
,1.44,1.4692,0.0282,3.0
,1.445,1.446,0.0288,4.0
,1.45,1.4372,0.0309,4.0
,1.455,1.4264,0.0256,4.0
,1.46,1.4137,0.0247,4.0
,1.465,1.4005,0.025,4.0
,1.47,1.4227,0.0254,4.0
,1.475,1.4656,0.0297,4.0
,1.48,1.4782,0.0257,4.0
,1.485,1.4426,0.0243,4.0
,1.49,1.4459,0.0239,4.0
,1.495,1.4588,0.0236,4.0
,1.5,1.4425,0.024,4.0
,1.505,1.4327,0.0243,4.0
,1.51,1.4633,0.0249,4.0
,1.515,1.4782,0.0232,4.0
,1.52,1.4757,0.0254,4.0
,1.525,1.4906,0.0254,4.0
,1.53,1.4624,0.0237,4.0
,1.535,1.4341,0.0246,4.0
,1.54,1.4396,0.0251,4.0
,1.545,1.4737,0.0247,4.0
,1.55,1.5109,0.0245,4.0
,1.555,1.5242,0.0246,4.0
,1.56,1.5305,0.0249,4.0
,1.565,1.51,0.0266,4.0
,1.57,1.49,0.025,4.0
,1.575,1.4897,0.0273,4.0
,1.58,1.4864,0.0269,4.0
,1.585,1.479,0.0248,4.0
,1.59,1.4673,0.0261,4.0
,1.595,1.4294,0.0262,4.0
,1.6,1.3744,0.0254,4.0
,1.605,1.4441,0.0259,4.0
,1.61,1.5291,0.0327,2.0
,1.615,1.5492,0.0291,2.0
,1.62,1.501,0.026,4.0
,1.625,1.4776,0.0258,4.0
,1.63,1.4856,0.0273,4.0
,1.635,1.4406,0.0252,4.0
,1.64,1.4374,0.025,4.0
,1.645,1.4659,0.0296,4.0
,1.65,1.4149,0.0301,4.0
,1.655,1.4099,0.0286,4.0
,1.66,1.4274,0.0278,4.0
,1.665,1.4283,0.0259,4.0
,1.67,1.443,0.0282,4.0
,1.675,1.4488,0.027,4.0
,1.68,1.4504,0.027,4.0
,1.685,1.4408,0.0279,4.0
,1.69,1.4085,0.0259,4.0
,1.695,1.4321,0.0284,4.0
,1.7,1.4809,0.0273,2.0
,1.705,1.5035,0.0313,2.0
,1.71,1.4299,0.0251,4.0
,1.715,1.3657,0.0255,4.0
,1.72,1.3625,0.0266,4.0
,1.725,1.3473,0.0286,4.0
,1.73,1.3912,0.0307,4.0
,1.735,1.4181,0.0282,4.0
,1.74,1.446,0.0299,4.0
,1.745,1.4274,0.0295,4.0
,1.75,1.3778,0.029,4.0
,1.755,1.3536,0.0294,4.0
,1.76,1.3685,0.0282,4.0
,1.765,1.3758,0.0299,4.0
,1.77,1.37,0.0286,4.0
,1.775,1.3214,0.0286,4.0
,1.78,1.3141,0.0306,4.0
,1.785,1.3706,0.0332,4.0
,1.79,1.3912,0.0362,4.0
,1.795,1.3479,0.0357,4.0
,1.8,1.3557,0.0359,4.0
,1.805,1.353,0.0358,4.0
,1.81,1.4006,0.0416,4.0
,1.815,1.4302,0.0458,4.0
,1.82,1.3801,0.0442,4.0
,1.825,1.3705,0.0503,4.0
,1.83,1.4139,0.0656,4.0
,1.835,1.3566,0.0678,4.0
,1.84,1.3261,0.072,4.0
,1.845,1.3953,0.0762,4.0
,1.85,1.3488,0.0716,4.0
,1.855,1.3498,0.0717,4.0
,1.86,1.39,0.0761,4.0
,1.865,1.4154,0.0795,4.0
,1.87,1.3859,0.0774,4.0
,1.875,1.406,0.0758,4.0
,1.88,1.3941,0.0771,3.0
,1.885,1.3446,0.0574,3.0
,1.89,1.318,0.0546,4.0
,1.895,1.3087,0.0621,4.0
,1.9,1.3333,0.0668,4.0
,1.905,1.409,0.0666,4.0
,1.91,1.3774,0.0731,3.0
,1.915,1.3522,0.0625,4.0
,1.92,1.389,0.0608,4.0
,1.925,1.3664,0.0542,4.0
,1.93,1.3407,0.0513,4.0
,1.935,1.3872,0.048,4.0
,1.94,1.4224,0.0478,4.0
,1.945,1.4318,0.0572,4.0
,1.95,1.3812,0.0511,4.0
,1.955,1.3014,0.0512,4.0
,1.96,1.3326,0.0495,4.0
,1.965,1.4059,0.0507,4.0
,1.97,1.4503,0.0487,4.0
,1.975,1.4438,0.0432,4.0
,1.98,1.4528,0.0433,4.0
,1.985,1.4234,0.0406,4.0
,1.99,1.3532,0.0503,4.0
,1.995,1.3169,0.0528,4.0
