Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a000073.sp26.txt
Asteroid_or_meteorite,asteroid
Number,73
Name,Klytia
Prov_designation,
BDM_class,S
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,8.87
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.6647173
Asteroid_sin_inclination,0.0447411
Asteroid_eccentricity,0.0398191
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,15-Oct-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.6229,1.103,0.01,1.0
,0.6239,1.116,0.01,1.0
,0.6249,1.113,0.01,1.0
,0.6259,1.111,0.01,1.0
,0.627,1.106,0.01,1.0
,0.628,1.104,0.01,1.0
,0.629,1.105,0.01,1.0
,0.63,1.109,0.01,1.0
,0.631,1.118,0.01,1.0
,0.6321,1.107,0.01,1.0
,0.6331,1.108,0.01,1.0
,0.6341,1.113,0.01,1.0
,0.6351,1.124,0.01,1.0
,0.6361,1.123,0.01,1.0
,0.6371,1.115,0.01,1.0
,0.6382,1.114,0.01,1.0
,0.6392,1.11,0.01,1.0
,0.6402,1.113,0.01,1.0
,0.6412,1.124,0.01,1.0
,0.6422,1.137,0.01,1.0
,0.6433,1.125,0.01,1.0
,0.6443,1.119,0.01,1.0
,0.6453,1.123,0.01,1.0
,0.6463,1.128,0.01,1.0
,0.6473,1.123,0.01,1.0
,0.6483,1.128,0.01,1.0
,0.6494,1.136,0.01,1.0
,0.6504,1.137,0.01,1.0
,0.6514,1.127,0.01,1.0
,0.6524,1.127,0.01,1.0
,0.6534,1.13,0.01,1.0
,0.6545,1.131,0.01,1.0
,0.6555,1.131,0.01,1.0
,0.6565,1.144,0.01,1.0
,0.6585,1.13,0.01,1.0
,0.6596,1.13,0.01,1.0
,0.6606,1.142,0.01,1.0
,0.6616,1.136,0.01,1.0
,0.6626,1.131,0.01,1.0
,0.6636,1.135,0.01,1.0
,0.6646,1.143,0.01,1.0
,0.6657,1.133,0.01,1.0
,0.6667,1.135,0.01,1.0
,0.6677,1.147,0.01,1.0
,0.6687,1.143,0.01,1.0
,0.6697,1.144,0.01,1.0
,0.6708,1.148,0.01,1.0
,0.6718,1.157,0.01,1.0
,0.6728,1.153,0.01,1.0
,0.6738,1.153,0.01,1.0
,0.6748,1.153,0.01,1.0
,0.6758,1.15,0.01,1.0
,0.6769,1.156,0.01,1.0
,0.6779,1.159,0.01,1.0
,0.6789,1.157,0.01,1.0
,0.6799,1.155,0.01,1.0
,0.6809,1.158,0.01,1.0
,0.682,1.156,0.01,1.0
,0.683,1.156,0.01,1.0
,0.684,1.161,0.01,1.0
,0.685,1.175,0.01,1.0
,0.686,1.164,0.01,1.0
,0.687,1.178,0.01,1.0
,0.6891,1.165,0.01,1.0
,0.6901,1.155,0.01,1.0
,0.6911,1.161,0.01,1.0
,0.6921,1.164,0.01,1.0
,0.6932,1.171,0.01,1.0
,0.6942,1.17,0.01,1.0
,0.6952,1.174,0.01,1.0
,0.6962,1.18,0.01,1.0
,0.6972,1.176,0.01,1.0
,0.6982,1.182,0.01,1.0
,0.6993,1.187,0.01,1.0
,0.7003,1.181,0.01,1.0
,0.7013,1.191,0.01,1.0
,0.7023,1.199,0.01,1.0
,0.7033,1.199,0.01,1.0
,0.7044,1.198,0.01,1.0
,0.7054,1.192,0.01,1.0
,0.7064,1.196,0.01,1.0
,0.7074,1.198,0.01,1.0
,0.7084,1.199,0.01,1.0
,0.7094,1.201,0.01,1.0
,0.7105,1.202,0.01,1.0
,0.7115,1.201,0.01,1.0
,0.7125,1.202,0.01,1.0
,0.7135,1.208,0.01,1.0
,0.7145,1.212,0.01,1.0
,0.7156,1.212,0.01,1.0
,0.7166,1.205,0.01,1.0
,0.7176,1.207,0.01,1.0
,0.7186,1.21,0.01,1.0
,0.7196,1.212,0.01,1.0
,0.7206,1.211,0.01,1.0
,0.7217,1.205,0.01,1.0
,0.7227,1.206,0.01,1.0
,0.7237,1.211,0.01,1.0
,0.7247,1.209,0.01,1.0
,0.7257,1.21,0.01,1.0
,0.7268,1.21,0.01,1.0
,0.7278,1.205,0.01,1.0
,0.7288,1.211,0.01,1.0
,0.7298,1.219,0.01,1.0
,0.7308,1.214,0.01,1.0
,0.7318,1.217,0.01,1.0
,0.7329,1.223,0.01,1.0
,0.7339,1.22,0.01,1.0
,0.7349,1.218,0.01,1.0
,0.7359,1.226,0.01,1.0
,0.7369,1.235,0.01,1.0
,0.738,1.232,0.01,1.0
,0.739,1.235,0.01,1.0
,0.74,1.227,0.01,1.0
,0.741,1.225,0.01,1.0
,0.742,1.235,0.01,1.0
,0.743,1.231,0.01,1.0
,0.7441,1.228,0.01,1.0
,0.7451,1.23,0.01,1.0
,0.7461,1.228,0.01,1.0
,0.7471,1.228,0.01,1.0
,0.7481,1.231,0.01,1.0
,0.7492,1.234,0.01,1.0
,0.7502,1.237,0.01,1.0
,0.7512,1.231,0.01,1.0
,0.7522,1.224,0.01,1.0
,0.7532,1.23,0.01,1.0
,0.7542,1.23,0.01,1.0
,0.7553,1.235,0.01,1.0
,0.7563,1.232,0.01,1.0
,0.7573,1.239,0.01,1.0
,0.7695,1.226,0.01,1.0
,0.7705,1.231,0.01,1.0
,0.7716,1.235,0.01,1.0
,0.7726,1.233,0.01,1.0
,0.7736,1.236,0.01,1.0
,0.7746,1.233,0.01,1.0
,0.7756,1.235,0.01,1.0
,0.7766,1.238,0.01,1.0
,0.7777,1.237,0.01,1.0
,0.7787,1.237,0.01,1.0
,0.7797,1.235,0.01,1.0
,0.7807,1.233,0.01,1.0
,0.7817,1.229,0.01,1.0
,0.7828,1.226,0.01,1.0
,0.7838,1.233,0.01,1.0
,0.7848,1.238,0.01,1.0
,0.7858,1.235,0.01,1.0
,0.7868,1.237,0.01,1.0
,0.7878,1.233,0.01,1.0
,0.7889,1.228,0.01,1.0
,0.7899,1.23,0.01,1.0
,0.7909,1.228,0.01,1.0
,0.7919,1.229,0.01,1.0
,0.7929,1.244,0.01,1.0
,0.794,1.237,0.01,1.0
,0.795,1.231,0.01,1.0
