Group,MIT_Binzel
Source,SMASS.mit.edu
Data_file,a002448.sp21.txt
Asteroid_or_meteorite,asteroid
Number,2448
Name,Sholokhov
Prov_designation,
BDM_class,L
Orbit,MB
Delta_V
Orig_VIS_range,unknown,unknown
Orig_NIR_range,unknown,unknown
Albedo_value
Albedo_uncert
Albedo_reference
Asteroid_diam
Asteroid_diam_uncert
Asteroid_diam_reference
Absolute_magnitude,10.82
Absolute_magnitude_reference,http://hamilton.dm.unipi.it/~astdys2/propsynth/all.syn
Asteroid_semimajor_axis,2.791797
Asteroid_sin_inclination,0.2943058
Asteroid_eccentricity,0.1461739
Asteroid_NIR_phase_angle
Asteroid_NIR_airmass
Asteroid_solar_distance
Asteroid_geo_distance
Asteroid_NIR_exposure_dur
NIR_telescope,IRTF
NIR_date_observation,15-Mar-9
NIR_UT_time_observation
NIR_stand_star
Asteroid_V_phase_angle
Asteroid_V_airmass
Asteroid_V_exposure_dur
V_telescope
V_date_observation
V_UT_time_observation
V_stand_star
Meteorite_sample_ID,na
Meteorite_gen_type,na
Meteorite_type,na
Meteorite_subtype,na
Meteorite_experimental_cond,na
Meteorite_particulate,na
Meteorite_min_size,na
Meteorite_max_size,na
Meteorite_texture,na
Meteorite_origin,na
Meteorite_lab_source,na
Meteorite_phase_angle,na
Meteorite_incident_angle,na
Meteorite_emission_angle,na
Meteorite_volt,na
Meteorite_date_observation,na
Meteorite_time_observation,na
Meteorite_range,na,na
Normalization,yes
Spliced_by,DeMeo
Column_heading,Wavelength_microns,Reflectance,Uncert,Quality_code
,0.7475,1.1999,0.0028,1.0
,0.75,1.2046,0.0028,1.0
,0.7525,1.2105,0.0028,1.0
,0.755,1.2111,0.0029,1.0
,0.7575,1.2117,0.0041,1.0
,0.77,1.2014,0.003,1.0
,0.7725,1.2049,0.003,1.0
,0.775,1.2065,0.003,1.0
,0.7775,1.208,0.003,1.0
,0.78,1.2093,0.003,1.0
,0.7825,1.2101,0.003,1.0
,0.785,1.2129,0.0031,1.0
,0.7875,1.2165,0.0031,1.0
,0.79,1.2153,0.0031,1.0
,0.7925,1.2154,0.0032,1.0
,0.795,1.2209,0.0032,1.0
,0.7975,1.2236,0.0032,1.0
,0.8,1.2147,0.0032,1.0
,0.8025,1.2171,0.0032,1.0
,0.805,1.2049,0.0032,1.0
,0.8075,1.1972,0.0032,1.0
,0.81,1.2035,0.0033,1.0
,0.8125,1.2096,0.0033,1.0
,0.815,1.2088,0.0033,1.0
,0.8175,1.2094,0.0034,1.0
,0.82,1.2109,0.0041,4.0
,0.825,1.2029,0.0034,4.0
,0.83,1.2064,0.0035,4.0
,0.835,1.2161,0.0033,4.0
,0.84,1.2172,0.0034,4.0
,0.845,1.2278,0.0033,4.0
,0.85,1.2353,0.0036,4.0
,0.855,1.2262,0.0035,4.0
,0.86,1.2427,0.0036,4.0
,0.865,1.2386,0.0037,4.0
,0.87,1.2499,0.0033,4.0
,0.875,1.249,0.0036,4.0
,0.88,1.2448,0.0033,4.0
,0.885,1.2567,0.0032,4.0
,0.89,1.2582,0.003,4.0
,0.895,1.2663,0.0035,4.0
,0.9,1.2706,0.0034,4.0
,0.905,1.2795,0.003,4.0
,0.91,1.2841,0.0029,4.0
,0.915,1.2919,0.003,4.0
,0.92,1.289,0.0029,4.0
,0.925,1.2973,0.0033,3.0
,0.93,1.2967,0.0032,4.0
,0.935,1.2879,0.0031,4.0
,0.94,1.2903,0.0035,3.0
,0.945,1.3018,0.0033,4.0
,0.95,1.312,0.003,4.0
,0.955,1.3189,0.0029,4.0
,0.96,1.3276,0.0029,4.0
,0.965,1.3345,0.0032,4.0
,0.97,1.344,0.0031,2.0
,0.975,1.3337,0.0027,4.0
,0.98,1.3203,0.0028,4.0
,0.985,1.3315,0.0027,4.0
,0.99,1.3426,0.0028,4.0
,0.995,1.3424,0.003,4.0
,1.0,1.3395,0.0028,4.0
,1.005,1.3443,0.003,4.0
,1.01,1.3453,0.0028,4.0
,1.015,1.3552,0.0029,4.0
,1.02,1.3571,0.0028,4.0
,1.025,1.3608,0.0025,4.0
,1.03,1.369,0.0024,4.0
,1.035,1.377,0.0028,4.0
,1.04,1.3736,0.0027,4.0
,1.045,1.3826,0.0027,4.0
,1.05,1.3779,0.0026,4.0
,1.055,1.3876,0.0027,4.0
,1.06,1.3979,0.0027,4.0
,1.065,1.397,0.0027,4.0
,1.07,1.3968,0.0025,4.0
,1.075,1.4021,0.0024,4.0
,1.08,1.3976,0.0027,4.0
,1.085,1.4106,0.0025,4.0
,1.09,1.4223,0.0025,4.0
,1.095,1.421,0.0027,4.0
,1.1,1.4224,0.0024,4.0
,1.105,1.4208,0.0024,4.0
,1.11,1.4247,0.0028,4.0
,1.115,1.4227,0.003,4.0
,1.12,1.4291,0.0029,4.0
,1.125,1.4361,0.0026,3.0
,1.13,1.435,0.003,4.0
,1.135,1.4371,0.0029,4.0
,1.14,1.4401,0.0026,4.0
,1.145,1.4461,0.003,4.0
,1.15,1.4444,0.0028,4.0
,1.155,1.4502,0.0028,4.0
,1.16,1.4634,0.0026,4.0
,1.165,1.4692,0.0026,4.0
,1.17,1.4657,0.0024,4.0
,1.175,1.4719,0.0023,4.0
,1.18,1.4781,0.0023,4.0
,1.185,1.4786,0.0025,4.0
,1.19,1.4811,0.0024,4.0
,1.195,1.4836,0.0023,4.0
,1.2,1.4831,0.0023,4.0
,1.205,1.4827,0.0024,4.0
,1.21,1.4908,0.0023,4.0
,1.215,1.4955,0.0025,4.0
,1.22,1.4962,0.0022,4.0
,1.225,1.4921,0.0025,4.0
,1.23,1.498,0.0027,4.0
,1.235,1.5075,0.0026,4.0
,1.24,1.5035,0.0024,4.0
,1.245,1.5128,0.0024,4.0
,1.25,1.5146,0.0026,4.0
,1.255,1.5064,0.0025,4.0
,1.26,1.5114,0.0024,4.0
,1.265,1.5033,0.0025,4.0
,1.27,1.5087,0.0027,4.0
,1.275,1.5194,0.0028,3.0
,1.28,1.5109,0.0032,3.0
,1.285,1.5185,0.0029,4.0
,1.29,1.5259,0.0025,4.0
,1.295,1.5231,0.0027,4.0
,1.3,1.5275,0.0028,4.0
,1.305,1.5253,0.0025,4.0
,1.31,1.5243,0.0025,4.0
,1.315,1.5323,0.0025,4.0
,1.32,1.5367,0.0026,4.0
,1.325,1.5444,0.0025,4.0
,1.33,1.5473,0.0027,4.0
,1.335,1.545,0.0026,4.0
,1.34,1.5428,0.0028,4.0
,1.345,1.5418,0.0034,3.0
,1.35,1.5316,0.0037,2.0
,1.37,1.5552,0.0038,2.0
,1.375,1.575,0.0035,1.0
,1.385,1.5677,0.0045,2.0
,1.39,1.5517,0.0031,1.0
,1.395,1.5544,0.003,1.0
,1.4,1.5724,0.0041,3.0
,1.405,1.5696,0.0054,3.0
,1.41,1.5763,0.0054,2.0
,1.415,1.5841,0.0058,1.0
,1.42,1.577,0.0043,3.0
,1.425,1.5868,0.0041,2.0
,1.43,1.5781,0.0034,4.0
,1.435,1.5777,0.0033,4.0
,1.44,1.5805,0.0037,4.0
,1.445,1.5781,0.004,1.0
,1.45,1.5804,0.0036,2.0
,1.455,1.5789,0.0033,3.0
,1.46,1.5756,0.0031,3.0
,1.465,1.585,0.0035,4.0
,1.47,1.5826,0.0036,4.0
,1.475,1.584,0.0032,4.0
,1.48,1.584,0.0031,4.0
,1.485,1.5895,0.0031,4.0
,1.49,1.5811,0.003,1.0
,1.495,1.5868,0.003,4.0
,1.5,1.5899,0.0032,4.0
,1.505,1.5928,0.0032,4.0
,1.51,1.5751,0.0027,1.0
,1.515,1.5812,0.0033,2.0
,1.52,1.5881,0.0031,4.0
,1.525,1.5923,0.003,4.0
,1.53,1.5804,0.0031,4.0
,1.535,1.5847,0.0033,4.0
,1.54,1.5978,0.0032,4.0
,1.545,1.602,0.0032,4.0
,1.55,1.6113,0.0032,4.0
,1.555,1.601,0.0031,4.0
,1.56,1.5987,0.0029,4.0
,1.565,1.6044,0.003,4.0
,1.57,1.6082,0.0032,4.0
,1.575,1.6091,0.0033,4.0
,1.58,1.6112,0.0033,4.0
,1.585,1.6069,0.0032,4.0
,1.59,1.6072,0.0032,4.0
,1.595,1.6107,0.0033,4.0
,1.6,1.6186,0.003,4.0
,1.605,1.6148,0.0031,4.0
,1.61,1.6132,0.0034,4.0
,1.615,1.6227,0.0032,4.0
,1.62,1.6217,0.0035,4.0
,1.625,1.6141,0.0034,4.0
,1.63,1.6211,0.003,4.0
,1.635,1.6197,0.0034,4.0
,1.64,1.6211,0.0032,4.0
,1.645,1.6259,0.0032,4.0
,1.65,1.6304,0.0035,4.0
,1.655,1.6244,0.0041,4.0
,1.66,1.6246,0.0036,4.0
,1.665,1.6248,0.0037,4.0
,1.67,1.6232,0.0043,4.0
,1.675,1.6278,0.0036,4.0
,1.68,1.6278,0.0035,4.0
,1.685,1.6213,0.0032,4.0
,1.69,1.6249,0.0035,4.0
,1.695,1.6285,0.0035,4.0
,1.7,1.6361,0.0036,4.0
,1.705,1.623,0.0035,4.0
,1.71,1.6218,0.0036,4.0
,1.715,1.6237,0.0039,4.0
,1.72,1.6334,0.0035,4.0
,1.725,1.6403,0.0038,4.0
,1.73,1.6423,0.0038,4.0
,1.735,1.6503,0.0036,4.0
,1.74,1.6555,0.0037,4.0
,1.745,1.652,0.0039,4.0
,1.75,1.6465,0.0037,4.0
,1.755,1.6392,0.0038,4.0
,1.76,1.65,0.0037,4.0
,1.765,1.6372,0.0037,4.0
,1.77,1.6315,0.0039,4.0
,1.775,1.6366,0.0042,4.0
,1.78,1.6364,0.0042,4.0
,1.785,1.6459,0.004,4.0
,1.79,1.6469,0.004,4.0
,1.795,1.6388,0.0043,2.0
,1.8,1.6402,0.0043,3.0
,1.805,1.6501,0.0047,3.0
,1.81,1.642,0.0047,3.0
,1.815,1.6506,0.006,4.0
,1.82,1.6526,0.0053,3.0
,1.825,1.6597,0.0068,3.0
,1.83,1.6496,0.0108,2.0
,1.835,1.6425,0.0095,3.0
,1.84,1.6586,0.0096,3.0
,1.845,1.6644,0.0056,1.0
,1.85,1.6551,0.0069,3.0
,1.855,1.6469,0.0078,3.0
,1.86,1.6487,0.0081,3.0
,1.865,1.6448,0.0097,3.0
,1.87,1.6615,0.0133,1.0
,1.88,1.6564,0.0096,2.0
,1.885,1.6501,0.0081,4.0
,1.89,1.6604,0.0067,3.0
,1.895,1.6681,0.0099,2.0
,1.9,1.6557,0.0095,4.0
,1.905,1.6629,0.009,4.0
,1.91,1.6461,0.0071,3.0
,1.915,1.659,0.0067,3.0
,1.92,1.6528,0.008,4.0
,1.925,1.6496,0.0065,3.0
,1.93,1.6537,0.0067,4.0
,1.935,1.6575,0.0053,3.0
,1.94,1.6626,0.0055,3.0
,1.945,1.6558,0.0064,4.0
,1.95,1.6529,0.0058,3.0
,1.955,1.652,0.0069,3.0
,1.96,1.6492,0.0073,2.0
,1.965,1.6527,0.0066,4.0
,1.97,1.6458,0.0051,3.0
,1.975,1.6601,0.006,4.0
,1.98,1.6606,0.0049,4.0
,1.985,1.6617,0.0046,4.0
,1.99,1.651,0.0048,4.0
,1.995,1.6662,0.0063,3.0
,2.0,1.6654,0.0075,1.0
,2.005,1.6529,0.008,1.0
,2.01,1.6572,0.0076,4.0
,2.015,1.6568,0.0071,4.0
,2.02,1.6601,0.0064,3.0
,2.025,1.6598,0.0062,4.0
,2.03,1.6657,0.0052,4.0
,2.035,1.6559,0.0051,4.0
,2.04,1.645,0.0054,3.0
,2.045,1.6505,0.0066,4.0
,2.05,1.6585,0.0057,3.0
,2.055,1.6599,0.0054,4.0
,2.06,1.6762,0.006,4.0
,2.065,1.6637,0.0058,4.0
,2.07,1.6616,0.0056,4.0
,2.075,1.6584,0.0058,4.0
,2.08,1.6642,0.0049,4.0
,2.085,1.6688,0.0052,4.0
,2.09,1.6658,0.0047,4.0
,2.095,1.663,0.005,4.0
,2.1,1.6679,0.005,4.0
,2.105,1.6725,0.0055,3.0
,2.11,1.6847,0.0063,1.0
,2.115,1.6753,0.0056,4.0
,2.12,1.6734,0.005,4.0
,2.125,1.6676,0.0052,4.0
,2.13,1.6807,0.0053,4.0
,2.135,1.6621,0.0056,4.0
,2.14,1.6711,0.0051,4.0
,2.145,1.678,0.0055,3.0
,2.15,1.6666,0.0052,4.0
,2.155,1.6635,0.0056,4.0
,2.16,1.6678,0.0052,4.0
,2.165,1.6374,0.0067,2.0
,2.17,1.6677,0.0053,4.0
,2.175,1.668,0.0058,4.0
,2.18,1.6726,0.0052,4.0
,2.185,1.6633,0.006,4.0
,2.19,1.6605,0.0055,4.0
,2.195,1.6762,0.0058,4.0
,2.2,1.6736,0.0058,4.0
,2.21,1.664,0.0062,4.0
,2.215,1.6638,0.0061,4.0
,2.22,1.6647,0.006,4.0
,2.225,1.6658,0.0067,4.0
,2.23,1.6549,0.006,4.0
,2.235,1.6612,0.0059,4.0
,2.24,1.6713,0.0059,4.0
,2.245,1.6586,0.006,4.0
,2.25,1.6589,0.0061,4.0
,2.255,1.661,0.0063,4.0
,2.26,1.6486,0.007,4.0
,2.265,1.657,0.0064,4.0
,2.27,1.6738,0.0066,4.0
,2.275,1.6648,0.0069,4.0
,2.28,1.6557,0.0062,4.0
,2.285,1.6451,0.0071,4.0
,2.29,1.6604,0.0066,4.0
,2.295,1.6662,0.0068,4.0
,2.3,1.6735,0.0065,4.0
,2.305,1.6631,0.0073,4.0
,2.31,1.6613,0.0072,4.0
,2.315,1.6529,0.0066,4.0
,2.32,1.6585,0.0066,4.0
,2.325,1.6621,0.0069,4.0
,2.33,1.6492,0.0067,4.0
,2.335,1.6518,0.0069,3.0
,2.34,1.6538,0.0064,4.0
,2.345,1.6429,0.0069,4.0
,2.35,1.647,0.0075,3.0
,2.355,1.6509,0.007,3.0
,2.36,1.6415,0.0077,4.0
,2.365,1.6423,0.0071,4.0
,2.37,1.6396,0.0069,2.0
,2.375,1.6623,0.0083,4.0
,2.38,1.6666,0.0073,4.0
,2.385,1.6611,0.0073,4.0
,2.39,1.6485,0.0075,4.0
,2.395,1.6608,0.0073,4.0
,2.4,1.6676,0.0071,4.0
,2.405,1.6615,0.0076,4.0
,2.41,1.6436,0.0067,2.0
,2.415,1.6482,0.0075,4.0
,2.42,1.6487,0.0079,4.0
,2.425,1.6565,0.0081,4.0
,2.43,1.6701,0.0077,3.0
,2.435,1.6537,0.0078,4.0
,2.44,1.6455,0.0068,2.0
,2.445,1.6576,0.008,4.0
,2.45,1.6479,0.0078,4.0
,2.455,1.6516,0.0081,4.0
,2.46,1.6795,0.0091,2.0
,2.465,1.6661,0.0081,4.0
,2.47,1.6523,0.0081,4.0
,2.475,1.6232,0.0083,1.0
,2.48,1.6653,0.0096,4.0
,2.485,1.665,0.0097,4.0
,2.49,1.6689,0.0085,2.0
